Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,text_instruction,is_task_obs,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,question_trial23.started,numero_joueur_cues_23.started,cross_fixation.started,avec_cues_23.started,sans_cues_23.started,domicile_cues_23.started,exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,participant,session,group,date,expName,psychopyVersion,frameRate,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,4,4,4,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2592659169968,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,786.6053094169984,,left,0,0.17045191599754617,786.8104534999948,786.8104534999948,786.8104534999948,786.8104534999948,786.8104534999948,786.8104534999948,786.8104534999948,786.8104534999948,787.3035635419947,787.3035635419947,787.3353606669989,788.7759798330007,788.7759798330007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.5,0.5,0.0,0,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,4,4,4,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.7904736669952,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,789.1475516249993,,right,0,0.39258595799765317,789.5707307080011,789.5707307080011,789.5707307080011,789.5707307080011,789.5707307080011,789.5707307080011,789.5707307080011,789.5707307080011,790.059348499999,790.059348499999,790.0913215420005,791.5311851669976,791.5311851669976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.2389182499974,811.2498902079969,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,811.6316967499952,,left,0,1.7464078330012853,813.4136809999982,813.4136809999982,813.4136809999982,813.4136809999982,813.4136809999982,813.4136809999982,813.4136809999982,813.4136809999982,813.9034051669951,813.9034051669951,813.9355785829976,815.372895249995,815.372895249995,791.585088957996,791.585088957996,791.585088957996,0.014603333998820744,791.585088957996,791.585088957996,0.0,4.44721075000416,"[0.000855431993156544, -0.03421727972626176, -0.023096663815226688, 0.41231822070145424]","[0.00213857998289136, -0.3075278015397776, -0.3032506415739949, -0.2964071856287425]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[4.379092417002539, 10.986940167000284, 12.731587375004892, 17.672413416999916]",['validate'],0.4144568006843456,16.016374207996705,,,,,,,811.2498902079969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.3955969579984,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,815.8175568750012,,left,0,0.20508187499945052,816.0514475419986,816.0514475419986,816.0514475419986,816.0514475419986,816.0514475419986,816.0514475419986,816.0514475419986,816.0514475419986,816.5430125829953,816.5430125829953,816.5752468749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.0308954169959,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,818.3653221249988,,left,0,0.20917999999801395,818.6035404579961,818.6035404579961,818.6035404579961,818.6035404579961,818.6035404579961,818.6035404579961,818.6035404579961,818.6035404579961,819.0967183329994,819.0967183329994,819.1288495830013,820.5657739999951,820.5657739999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.5810677499976,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,820.9157689999993,,left,0,0.038381792001018766,820.9870388329946,820.9870388329946,820.9870388329946,820.9870388329946,820.9870388329946,820.9870388329946,820.9870388329946,820.9870388329946,821.4739792499968,821.4739792499968,821.5060740420013,822.9548462499952,822.9548462499952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.9659610829985,823.325987917,823.325987917,823.325987917,823.325987917,823.325987917,823.325987917,823.325987917,823.325987917,823.325987917,823.325987917,,left,0,0.4841167080012383,823.8402043329988,823.8402043329988,823.8402043329988,823.8402043329988,823.8402043329988,823.8402043329988,823.8402043329988,823.8402043329988,824.3308513329976,824.3308513329976,824.3629535419968,825.8062648329942,825.8062648329942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.8215294170004,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,826.1754241669987,,left,0,0.15030137500434648,826.3621525829949,826.3621525829949,826.3621525829949,826.3621525829949,826.3621525829949,826.3621525829949,826.3621525829949,826.3621525829949,826.8510178750003,826.8510178750003,826.883159332996,828.3204242919965,828.3204242919965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.353952999998,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,828.7587267499985,,left,0,0.35605695799313253,829.154221249999,829.154221249999,829.154221249999,829.154221249999,829.154221249999,829.154221249999,829.154221249999,829.154221249999,829.6419232080007,829.6419232080007,829.674055042,831.1233554999999,831.1233554999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1340239169949,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,831.4891137919985,,left,0,0.0774662490002811,831.6016588329949,831.6016588329949,831.6016588329949,831.6016588329949,831.6016588329949,831.6016588329949,831.6016588329949,831.6016588329949,832.0927729579998,832.0927729579998,832.124912457999,833.5656042919945,833.5656042919945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.5809082499982,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,833.9189427919991,,right,0,0.355184415995609,834.3060779169973,834.3060779169973,834.3060779169973,834.3060779169973,834.3060779169973,834.3060779169973,834.3060779169973,834.3060779169973,834.7959812080007,834.7959812080007,834.8279904169976,836.270671708,836.270671708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.2813460420002,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,836.6337680829965,,right,0,0.38639716699981363,837.0573245419946,837.0573245419946,837.0573245419946,837.0573245419946,837.0573245419946,837.0573245419946,837.0573245419946,837.0573245419946,837.5613723749993,837.5613723749993,837.593561499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0368645419949,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,839.3571009169973,,right,0,0.03777066600014223,839.4283530829998,839.4283530829998,839.4283530829998,839.4283530829998,839.4283530829998,839.4283530829998,839.4283530829998,839.4283530829998,839.9162672079983,839.9162672079983,839.9484069999962,841.3882439999943,841.3882439999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.4035426249975,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,841.7474557499954,,left,0,0.3697728749975795,842.1630169169948,842.1630169169948,842.1630169169948,842.1630169169948,842.1630169169948,842.1630169169948,842.1630169169948,842.1630169169948,842.655867417001,842.655867417001,842.6880367080012,844.1290739999968,844.1290739999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.1397814169977,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,844.4647520829967,,left,0,0.03123783299815841,844.5333989579958,844.5333989579958,844.5333989579958,844.5333989579958,844.5333989579958,844.5333989579958,844.5333989579958,844.5333989579958,845.0216044580011,845.0216044580011,845.0537322079981,846.492447083001,846.492447083001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.5069360419948,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,846.8413040829982,,left,0,0.7474246249985299,847.6188058330008,847.6188058330008,847.6188058330008,847.6188058330008,847.6188058330008,847.6188058330008,847.6188058330008,847.6188058330008,848.1070132919995,848.1070132919995,848.1384817079961,849.5792839169953,849.5792839169953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.605904707998,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,849.9497365419957,,right,0,0.25357470799644943,850.2379037919964,850.2379037919964,850.2379037919964,850.2379037919964,850.2379037919964,850.2379037919964,850.2379037919964,850.2379037919964,850.7401860829996,850.7401860829996,850.7723164579947,852.2131096250014,852.2131096250014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.2178928329959,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,852.5238168329961,,left,0,0.04785387499578064,852.609708541997,852.609708541997,852.609708541997,852.609708541997,852.609708541997,852.609708541997,852.609708541997,852.609708541997,853.1104933329989,853.1104933329989,853.141541291996,854.5756144580009,854.5756144580009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5861887919964,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,854.9164419169974,,left,0,0.0033523749953019433,854.9537626249949,854.9537626249949,854.9537626249949,854.9537626249949,854.9537626249949,854.9537626249949,854.9537626249949,854.9537626249949,855.4528798329993,855.4528798329993,855.4847517499948,856.9201317499974,856.9201317499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.9311316669991,857.236396207998,857.236396207998,857.236396207998,857.236396207998,857.236396207998,857.236396207998,857.236396207998,857.236396207998,857.236396207998,857.236396207998,,left,0,0.0023912079996080138,857.2726268749975,857.2726268749975,857.2726268749975,857.2726268749975,857.2726268749975,857.2726268749975,857.2726268749975,857.2726268749975,857.763746083001,857.763746083001,857.795820708001,859.235301875,859.235301875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.2561157499949,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,859.6279944999987,,left,0,0.41324799999711104,860.0705269579994,860.0705269579994,860.0705269579994,860.0705269579994,860.0705269579994,860.0705269579994,860.0705269579994,860.0705269579994,860.5639654170009,860.5639654170009,860.596089916995,862.0345644580011,862.0345644580011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.0502969999943,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,862.3816294999997,,left,0,0.10673466599837411,862.5241219579984,862.5241219579984,862.5241219579984,862.5241219579984,862.5241219579984,862.5241219579984,862.5241219579984,862.5241219579984,863.0100202079993,863.0100202079993,863.041417249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
3,0.8,0.2,0.6,6,left,right,down,up,"(-0.2,-0.1)","(0.2,-0.1)","(0,-0.3)","(0,0.1)","(-0.2,0.0)","(0.2,0.0)","(0.0, -0.2)","(0.0, 0.2)",,,,,,,,,0,5,5,7,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.5166893749993,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,864.9059377079975,,left,0,0.2647724990019924,865.2106505419943,865.2106505419943,865.2106505419943,865.2106505419943,865.2106505419943,865.2106505419943,865.2106505419943,865.2106505419943,865.6993618329943,865.6993618329943,865.7312472080012,867.1719797080004,867.1719797080004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
