Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,question_mark3.started,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,Unnamed: 204,question_mark_training.started,Unnamed: 200,Unnamed: 179,Unnamed: 205
8.0,0.8,0.2,0.6,6.0,,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.7619258339983,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,384.10874975001207,right,0.0,56.81058208298055,440.95816820900654,440.95816820900654,440.95816820900654,440.95816820900654,440.95816820900654,440.95816820900654,440.95816820900654,440.95816820900654,441.4563386249938,441.4563386249938,441.48802787502063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,386.0870645420218,,,
8.0,0.8,0.2,0.6,6.0,,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.9407310420065,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,443.31311704200925,left,0.0,0.3664402909926139,443.7110876670049,443.7110876670049,443.7110876670049,443.7110876670049,443.7110876670049,443.7110876670049,443.7110876670049,443.7110876670049,444.2051182500145,444.2051182500145,444.23655895900447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
8.0,0.8,0.2,0.6,6.0,,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.6896820840193,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,446.0711559170159,right,0.0,0.2886721659742761,446.3913438750024,446.3913438750024,446.3913438750024,446.3913438750024,446.3913438750024,446.3913438750024,446.3913438750024,446.3913438750024,446.8970064590103,446.8970064590103,446.9285370419966,448.3609368340112,448.3609368340112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
3.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.1390696669987,598.525967167021,598.525967167021,598.525967167021,598.525967167021,598.525967167021,598.525967167021,598.525967167021,598.525967167021,598.525967167021,598.525967167021,left,0.0,2.4598896239767782,601.0277417089965,601.0277417089965,601.0277417089965,601.0277417089965,601.0277417089965,601.0277417089965,601.0277417089965,601.0277417089965,601.530888334004,601.530888334004,601.5624232090195,602.9921267919999,602.9921267919999,448.397184750007,448.397184750007,448.397184750007,0.0032103330013342,448.397184750007,448.397184750007,1.0,3.018281083990587,"[0.06517311608961303, 0.0560081466395112, 0.051934826883910386, 0.4134419551934827]","[0.006109979633401222, -0.3004073319755601, -0.29938900203665986, -0.2953156822810591]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[2.9574236670159735, 3.9693311250011902, 5.147599625022849, 149.76458233300946]",['validate'],1,5.229782000009436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,600.5158882920223,,,
3.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0010427499947,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,603.3969903340039,left,0.0,0.0229916659591253,603.4586828339961,603.4586828339961,603.4586828339961,603.4586828339961,603.4586828339961,603.4586828339961,603.4586828339961,603.4586828339961,603.9497235839954,603.9497235839954,603.9812278340105,605.4319345840195,605.4319345840195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
3.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4420012920164,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,605.7969325000013,right,0.0,12.0884082489938,617.920735666994,617.920735666994,617.920735666994,617.920735666994,617.920735666994,617.920735666994,617.920735666994,617.920735666994,618.4120903750008,618.4120903750008,618.4436367920134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,607.7894019999949,,,
5.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.9180547920114,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,622.3264394590224,left,0.0,0.43861141600064,622.8012206669955,622.8012206669955,622.8012206669955,622.8012206669955,622.8012206669955,622.8012206669955,622.8012206669955,622.8012206669955,623.3025527920108,623.3025527920108,623.3338158749975,624.7660132920137,624.7660132920137,619.9289822090068,619.9289822090068,619.9289822090068,0.006991916015977,619.9289822090068,619.9289822090068,2.0,1.1687461670080663,"[0.10590631364562118, 0.41446028513238287]","[-0.009164969450101833, -0.29226069246435843]","[1, 1]","[0, 0]","[0, 0]","[1.0776034999871626, 2.0105534589965828]",['validate'],None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
5.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.7778112090018,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,625.1924960420001,right,0.0,0.0111413749691564,625.2444984590111,625.2444984590111,625.2444984590111,625.2444984590111,625.2444984590111,625.2444984590111,625.2444984590111,625.2444984590111,625.742471000005,625.742471000005,625.7742844590102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
5.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2333297920122,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,627.5963370840182,right,0.0,0.5363508329901379,628.1771397500124,628.1771397500124,628.1771397500124,628.1771397500124,628.1771397500124,628.1771397500124,628.1771397500124,628.1771397500124,628.6694800000114,628.6694800000114,628.700905042002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
6.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0915097499965,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,633.4764983750065,left,0.0,1.781216331961332,635.2948787500209,635.2948787500209,635.2948787500209,635.2948787500209,635.2948787500209,635.2948787500209,635.2948787500209,635.2948787500209,635.78325412501,635.78325412501,635.8165575840103,,,630.1931746670161,630.1931746670161,630.1931746670161,0.0156315839849412,630.1931746670161,630.1931746670161,0.0,0.967625457997201,"[-0.007128309572301426, 0.045824847250509164, 0.42362525458248473, 0.41446028513238287]","[0.024439918533604887, -0.3044806517311609, -0.2861507128309572, -0.29938900203665986]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.8780397920054384, 1.7826013750163838, 2.4368936250102706, 2.920069000014337]",['validate'],0.9582484725050917,1.866399583988823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
6.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,3.0,3.0,5.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2996973750123,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,637.7146691250091,right,0.0,0.2571594569890294,638.0017597090045,638.0017597090045,638.0017597090045,638.0017597090045,638.0017597090045,638.0017597090045,638.0017597090045,638.0017597090045,638.5091652919946,638.5091652919946,638.5435557090095,639.9823012500128,639.9823012500128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
6.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,3.0,3.0,5.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.986873167014,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,640.3878529590147,right,0.0,0.1866874159895815,640.6094375420071,640.6094375420071,640.6094375420071,640.6094375420071,640.6094375420071,640.6094375420071,640.6094375420071,640.6094375420071,641.0970435420168,641.0970435420168,641.1286790000158,642.5986605000217,642.5986605000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
7.0,0.8,0.2,0.6,6.0,,2.0,,,,,,,,,,,,,,,,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.4337410000153,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,645.9208841670188,left,0.0,0.3109157489961944,646.268341292016,646.268341292016,646.268341292016,646.268341292016,646.268341292016,646.268341292016,646.268341292016,646.268341292016,646.7555125000072,646.7555125000072,646.7877302090055,,,642.6286394589988,642.6286394589988,642.6286394589988,0.0201051250041928,642.6286394589988,642.6286394589988,0.0,1.5876592499844264,"[-0.017311608961303463, 0.04175152749490835, 0.3890020366598778]","[0.004073319755600814, -0.2983706720977597, -0.2983706720977597]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.4966932919924147, 2.32816120897769, 2.8169836250017397]",['validate'],0.9175152749490835,2.3828914999903645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
7.0,0.8,0.2,0.6,6.0,,2.0,,,,,,,,,,,,,,,,0.0,4.0,4.0,6.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.2470107090194,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,648.6568952090165,left,0.0,0.2118485409882851,648.9096858749981,648.9096858749981,648.9096858749981,648.9096858749981,648.9096858749981,648.9096858749981,648.9096858749981,648.9096858749981,649.4040815840126,649.4040815840126,649.4356105420156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
7.0,0.8,0.2,0.6,6.0,,2.0,,,,,,,,,,,,,,,,0.0,4.0,4.0,6.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.8890454590146,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,651.2423949170043,left,0.0,0.1938307489908766,651.4856486670033,651.4856486670033,651.4856486670033,651.4856486670033,651.4856486670033,651.4856486670033,651.4856486670033,651.4856486670033,651.9912415420113,651.9912415420113,652.0228465000109,653.4544375000114,653.4544375000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
1.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.1931440420158,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,656.5326386670058,left,0.0,0.5927877909853123,657.1615518750041,657.1615518750041,657.1615518750041,657.1615518750041,657.1615518750041,657.1615518750041,657.1615518750041,657.1615518750041,657.6540911670018,657.6540911670018,657.6855587500031,,,653.4921663340065,653.4921663340065,653.4921663340065,0.005330749991117,653.4921663340065,653.4921663340065,0.0,1.2099092089920305,"[0.006109979633401222, 0.054989816700611, 0.3859470468431772]","[-0.004073319755600814, -0.3004073319755601, -0.3105906313645621]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1467261670040898, 2.0840035419969354, 2.720832666993374]",['validate'],1,2.1381273330189288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
1.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.143612667016,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,659.5595935000165,right,0.0,0.1926505829906091,659.7853386670176,659.7853386670176,659.7853386670176,659.7853386670176,659.7853386670176,659.7853386670176,659.7853386670176,659.7853386670176,660.274748374999,660.274748374999,660.3066611250106,661.7548741250066,661.7548741250066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
1.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.7592988749966,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,662.1445237500011,left,0.0,0.040545582975028,662.214889541996,662.214889541996,662.214889541996,662.214889541996,662.214889541996,662.214889541996,662.214889541996,662.214889541996,662.7040380420221,662.7040380420221,662.7353751670162,664.1815821250202,664.1815821250202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
2.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.3032205420022,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,666.7027504169964,left,0.0,1.0112317079911008,667.745068624994,667.745068624994,667.745068624994,667.745068624994,667.745068624994,667.745068624994,667.745068624994,667.745068624994,668.23298595901,668.23298595901,668.2642991250032,669.7318237920117,669.7318237920117,664.2185005840147,664.2185005840147,664.2185005840147,0.0025759590207599,664.2185005840147,664.2185005840147,0.0,0.5778321659890935,"[-0.012219959266802444, 0.04786150712830957, 0.4185336048879837]","[0.0050916496945010185, -0.3034623217922607, -0.3004073319755601]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.4873804170056246, 1.3513158329878934, 2.1066875830001663]",['validate'],0.9786150712830957,1.4983329579990823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
2.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.7361599169963,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,670.1063803340076,left,0.0,0.2268778739962726,670.3647814590076,670.3647814590076,670.3647814590076,670.3647814590076,670.3647814590076,670.3647814590076,670.3647814590076,670.3647814590076,670.8613249170012,670.8613249170012,670.8929258340213,672.3384733750136,672.3384733750136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
2.0,0.2,0.8,-0.6,-6.0,,2.0,,,,,,,,,,,,,,,,0.0,6.0,6.0,1.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3429486250097,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,672.7655159590067,left,0.0,16.11664133297745,688.9174562090193,688.9174562090193,688.9174562090193,688.9174562090193,688.9174562090193,688.9174562090193,688.9174562090193,688.9174562090193,689.4117385840218,689.4117385840218,689.4433821249986,690.8825414589955,690.8825414589955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,674.7522002500191,,,
4.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.0062550420116,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,706.3644494590117,left,0.0,0.7532299989834428,707.1518106670119,707.1518106670119,707.1518106670119,707.1518106670119,707.1518106670119,707.1518106670119,707.1518106670119,707.1518106670119,707.6431990840065,707.6431990840065,707.675465709006,,,690.9233737500035,690.9233737500035,690.9233737500035,0.004413916991325,690.9233737500035,690.9233737500035,0.0,1.855895292013884,"[0.007128309572301426, 0.04989816700610998, 0.4317718940936864, 0.42769857433808556]","[0.008146639511201629, -0.29022403258655805, -0.3136456211812627, -0.3095723014256619]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.736743084009504, 13.966404125007102, 14.678213834005874, 15.10372474999167]",['validate'],0.9989816700610998,14.049861958978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
4.0,0.5,0.5,0.0,0.0,,2.0,,,,,,,,,,,,,,,,0.0,7.0,7.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1310614170216,709.500273542013,709.500273542013,709.500273542013,709.500273542013,709.500273542013,709.500273542013,709.500273542013,709.500273542013,709.500273542013,709.500273542013,right,0.0,0.2262546659912914,709.7610274170002,709.7610274170002,709.7610274170002,709.7610274170002,709.7610274170002,709.7610274170002,709.7610274170002,709.7610274170002,710.2529793340073,710.2529793340073,710.2846475840197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554016.0,1.0,A,2023-04-12_13h18.16.282,vb_task_exp_1,2022.2.5,None,,,,,
